Picarro Gas: time (epoch),Picarro Gas: CO2,Picarro Gas: CH4,Picarro Gas: CO,Picarro Gas: H2O,Laser Distance Sensor: time (epoch),Laser Distance Sensor: Distance (cm),Laser Distance Sensor: Temperature (C),Abakus Particle Counter: time (epoch),Abakus Particle Counter: Total Counts,Flowmeter: time (epoch),Flowmeter: SLI2000 (uL/min),Flowmeter: SLS1500 (mL/min),Bronkhorst Pressure: time (epoch),Bronkhorst Pressure: Setpoint,Bronkhorst Pressure: Measurement (%),Bronkhorst Pressure: Measurement (mbar a),Bronkhorst Pressure: Temperature (C)
1726697122.3408434,-0.99,-0.001,-0.006,0.021,1726697121.9174814,0.0,-2.5,1726697121.8480976,0,1726697121.8480976,8.2,0.0,1726697121.9174814,75.0,100.10407968146487,1001.0458374023438,25.0
1726697122.8560052,-0.99,-0.001,-0.006,0.021,1726697122.4088216,0.0,-2.5,1726697122.3408434,0,1726697122.3408434,9.4,-0.002,1726697122.3988512,75.0,100.09782962185875,1000.9904174804688,25.0
1726697123.3830574,-0.99,-0.001,-0.006,0.021,1726697122.9381952,0.0,-2.4,1726697122.8560052,0,1726697122.8560052,7.6,0.0,1726697122.9014504,75.0,100.10095465166181,1001.002685546875,25.0
1726697123.8761384,-0.99,-0.001,-0.006,0.021,1726697123.465332,0.0,-2.5,1726697123.3818598,0,1726697123.381908,8.8,-0.002,1726697123.4354303,75.0,100.09782962185875,1000.9999389648438,25.0
1726697124.3729124,-0.99,-0.001,-0.006,0.021,1726697123.9456239,0.0,-2.5,1726697123.8761384,0,1726697123.8761384,10.0,0.0,1726697123.933385,75.0,100.09782962185875,1000.9910888671875,25.0
1726697124.8832738,-0.99,-0.001,-0.006,0.021,1726697124.4510105,0.0,-2.5,1726697124.3729124,0,1726697124.3729124,10.0,-0.002,1726697124.4439564,75.0,100.10095465166181,1000.9820556640625,25.0
1726697125.3811634,-0.99,-0.001,-0.006,0.021,1726697124.9699907,0.0,-2.5,1726697124.8832738,0,1726697124.8832738,9.4,-0.002,1726697124.9561346,75.0,100.09782962185875,1000.9730834960938,25.0
1726697125.8773115,-0.99,-0.001,-0.006,0.021,1726697125.4517906,0.0,-2.5,1726697125.3811634,0,1726697125.3811634,8.2,-0.002,1726697125.450725,75.0,100.09157956225262,1000.9185180664062,25.0
1726697126.3731596,-0.99,-0.001,-0.006,0.021,1726697125.9517286,0.0,-2.5,1726697125.8773115,0,1726697125.8773115,7.8,0.002,1726697125.9465287,75.0,100.09470459205568,1000.9534301757812,25.0
1726697126.9041743,-0.99,-0.001,-0.006,0.021,1726697126.4438808,0.0,-2.6,1726697126.3731596,0,1726697126.3731596,7.8,0.002,1726697126.4416945,75.0,100.08845453244956,1000.900146484375,25.0
1726697127.3823183,-0.99,-0.001,-0.006,0.021,1726697126.9723394,0.0,-2.6,1726697126.9031641,0,1726697126.9031641,9.2,-0.002,1726697126.9525838,75.0,100.08845453244956,1000.884765625,25.0
1726697127.8934507,-0.99,-0.001,-0.006,0.021,1726697127.453491,0.0,-2.6,1726697127.3823183,0,1726697127.3823183,9.4,-0.002,1726697127.4323804,75.0,100.08845453244956,1000.8809814453125,25.0
1726697128.39001,-0.99,-0.001,-0.006,0.021,1726697127.9800932,0.0,-2.7,1726697127.8934507,0,1726697127.8934507,7.6,-0.002,1726697127.959778,75.0,100.08845453244956,1000.880126953125,25.0
1726697128.39001,-0.99,-0.001,-0.006,0.021,1726697127.9800932,0.0,-2.7,1726697128.39001,0,1726697128.39001,8.8,-0.002,1726697127.959778,75.0,100.08845453244956,1000.880126953125,25.0
1726697129.397758,-0.99,-0.001,-0.006,0.021,1726697128.9719315,0.0,-2.7,1726697128.885583,0,1726697128.885583,8.4,0.002,1726697128.9370995,75.0,100.09470459205568,1000.9622802734375,25.0
1726697129.8931932,-0.99,-0.001,-0.006,0.021,1726697129.4667895,0.0,-2.8,1726697129.397758,0,1726697129.397758,9.0,0.0,1726697129.4618053,75.0,100.08845453244956,1000.8882446289062,25.0
1726697130.4060864,-0.99,-0.001,-0.006,0.021,1726697129.9714582,0.0,-2.8,1726697129.8931932,0,1726697129.8931932,8.2,0.0,1726697129.957667,75.0,100.09157956225262,1000.8967895507812,25.0
1726697130.9174397,-0.99,-0.001,-0.006,0.021,1726697130.4910088,0.0,-2.8,1726697130.4060864,0,1726697130.4060864,8.8,0.0,1726697130.457894,75.0,100.09157956225262,1000.940185546875,25.0
1726697131.431023,-0.99,-0.001,-0.006,0.021,1726697131.003598,0.0,-2.9,1726697130.9174397,0,1726697130.9174397,10.4,-0.002,1726697130.9964945,75.0,100.09782962185875,1000.9492797851562,25.0
1726697131.9430165,-0.99,-0.001,-0.006,0.021,1726697131.5158849,0.0,-2.9,1726697131.431023,0,1726697131.431023,8.2,0.002,1726697131.4910402,75.0,100.09470459205568,1000.9407958984375,25.0
1726697132.4552617,-0.99,-0.001,-0.006,0.021,1726697132.0280726,0.0,-2.9,1726697131.9430165,0,1726697131.9430165,9.4,0.0,1726697131.9922607,75.0,100.0853295026465,1000.854248046875,25.0
1726697132.9908602,-0.99,-0.001,-0.006,0.021,1726697132.5394099,0.0,-2.9,1726697132.4552617,0,1726697132.4552617,7.8,-0.002,1726697132.5065513,75.0,100.0853295026465,1000.858642578125,25.0
1726697133.4935806,-0.99,-0.001,-0.006,0.021,1726697133.0604575,0.0,-2.9,1726697132.9908602,0,1726697132.9908602,8.8,0.0,1726697133.0572078,75.0,100.08845453244956,1000.87060546875,25.0
1726697133.9902124,-0.99,-0.001,-0.006,0.021,1726697133.5637488,0.0,-2.9,1726697133.4935806,0,1726697133.4935806,9.6,-0.002,1726697133.5528314,75.0,100.0853295026465,1000.8472290039062,25.0
1726697134.502256,-0.99,-0.001,-0.006,0.021,1726697134.0757914,0.0,-2.9,1726697133.9902124,0,1726697133.9902124,9.4,0.0,1726697134.0641687,75.0,100.0853295026465,1000.8587646484375,25.0
1726697135.031353,-0.99,-0.001,-0.006,0.021,1726697134.5709584,0.0,-2.9,1726697134.502256,0,1726697134.502256,8.6,0.0,1726697134.5745409,75.0,100.0853295026465,1000.864501953125,25.0
1726697135.4945636,-0.99,-0.001,-0.006,0.021,1726697135.1004758,0.0,-2.8,1726697135.0293577,0,1726697135.0303617,8.4,0.0,1726697135.0781019,75.0,100.08220447284344,1000.8345947265625,25.0
1726697136.006427,-0.99,-0.001,-0.006,0.021,1726697135.5760386,0.0,-2.8,1726697135.4945636,0,1726697135.4945636,9.2,0.002,1726697135.565823,75.0,100.0853295026465,1000.8770141601562,25.0
1726697136.5023456,-0.99,-0.001,-0.006,0.021,1726697136.0916681,0.0,-2.8,1726697136.006427,0,1726697136.006427,7.8,0.0,1726697136.059867,75.0,100.08845453244956,1000.890625,25.0
1726697136.9980571,-0.99,-0.001,-0.006,0.021,1726697136.5766654,0.0,-2.7,1726697136.5023456,0,1726697136.5023456,8.8,-0.002,1726697136.5565424,75.0,100.0853295026465,1000.8633422851562,25.0
1726697137.4948945,-0.99,-0.001,-0.006,0.021,1726697137.067755,0.0,-2.7,1726697136.9980571,0,1726697136.9980571,9.2,-0.004,1726697137.0520413,75.0,100.09157956225262,1000.8865356445312,25.0
1726697138.0055342,-0.99,-0.001,-0.006,0.021,1726697137.564315,0.0,-2.6,1726697137.4948945,0,1726697137.4948945,7.8,0.0,1726697137.5633469,75.0,100.0853295026465,1000.86083984375,25.0
1726697138.5031307,-0.99,-0.001,-0.006,0.021,1726697138.0926085,0.0,-2.6,1726697138.0055342,0,1726697138.0055342,8.6,-0.002,1726697138.0751314,75.0,100.08220447284344,1000.8555908203125,25.0
1726697138.9993486,-0.99,-0.001,-0.006,0.021,1726697138.5722606,0.0,-2.6,1726697138.5031307,0,1726697138.5031307,9.2,0.002,1726697138.5692694,75.0,100.0853295026465,1000.8643798828125,25.0
1726697139.49662,-0.99,-0.001,-0.006,0.021,1726697139.0790584,0.0,-2.5,1726697138.9993486,0,1726697138.9993486,9.6,-0.002,1726697139.0653253,75.0,100.07907944304037,1000.7916870117188,25.0
1726697140.0063016,-0.99,-0.001,-0.006,0.021,1726697139.580048,0.0,-2.5,1726697139.49662,0,1726697139.49662,8.6,-0.002,1726697139.5600846,75.0,100.08220447284344,1000.8466186523438,25.0
1726697140.5043707,-0.99,-0.001,-0.006,0.021,1726697140.0943716,0.0,-2.4,1726697140.0063016,0,1726697140.0063016,8.8,-0.002,1726697140.0881839,75.0,100.08845453244956,1000.8782348632812,25.0
1726697140.9996595,-0.99,-0.001,-0.006,0.021,1726697140.5807648,0.0,-2.4,1726697140.5043707,0,1726697140.5043707,8.8,-0.002,1726697140.566754,75.0,100.08220447284344,1000.8324584960938,25.0
1726697141.4968956,-0.99,-0.001,-0.006,0.021,1726697141.0812283,0.0,-2.4,1726697140.9996595,0,1726697140.9996595,9.0,0.0,1726697141.0614285,75.0,100.0853295026465,1000.8658447265625,25.0
1726697142.0089831,-0.99,-0.001,-0.006,0.021,1726697141.5818334,0.0,-2.4,1726697141.4968956,0,1726697141.4968956,9.6,-0.002,1726697141.5569654,75.0,100.08220447284344,1000.8358764648438,25.0
1726697142.5058365,-0.99,-0.001,-0.006,0.021,1726697142.0949926,0.0,-2.4,1726697142.0089831,0,1726697142.0089831,8.6,-0.004,1726697142.0694578,75.0,100.08845453244956,1000.8778686523438,25.0
1726697143.0009723,-0.99,-0.001,-0.006,0.021,1726697142.5818152,0.0,-2.3,1726697142.5058365,0,1726697142.5058365,9.6,-0.002,1726697142.564487,75.0,100.08845453244956,1000.9005126953125,25.0
1726697143.4980288,-0.99,-0.001,-0.006,0.021,1726697143.0709362,0.0,-2.3,1726697143.0009723,0,1726697143.0009723,8.4,0.0,1726697143.0600023,75.0,100.0853295026465,1000.864013671875,25.0
1726697144.0085642,-0.99,-0.001,-0.006,0.021,1726697143.581972,0.0,-2.3,1726697143.4980288,0,1726697143.4980288,9.8,0.0,1726697143.5712435,75.0,100.08845453244956,1000.8825073242188,25.0
1726697144.5062313,-0.99,-0.001,-0.006,0.021,1726697144.0948627,0.0,-2.4,1726697144.0085642,0,1726697144.0085642,9.0,0.0,1726697144.082638,75.0,100.0853295026465,1000.8692626953125,25.0
1726697145.0020864,-0.99,-0.001,-0.006,0.021,1726697144.5841572,0.0,-2.4,1726697144.5062313,0,1726697144.5062313,8.8,-0.004,1726697144.5771027,75.0,100.08220447284344,1000.8480834960938,25.0
1726697145.5130627,-0.99,-0.001,-0.006,0.021,1726697145.083921,0.0,-2.4,1726697145.0020864,0,1726697145.0020864,8.2,-0.002,1726697145.073426,75.0,100.08220447284344,1000.8380126953125,25.0
1726697146.0080097,-0.99,-0.001,-0.006,0.021,1726697145.5817003,0.0,-2.4,1726697145.4974356,0,1726697145.5130627,8.6,0.0,1726697145.5845475,75.0,100.08845453244956,1000.8938598632812,25.0
1726697146.5062315,-0.99,-0.001,-0.006,0.021,1726697146.0849493,0.0,-2.4,1726697146.0080097,0,1726697146.0080097,9.2,-0.002,1726697146.0800233,75.0,100.0853295026465,1000.8582763671875,25.0
1726697147.0004601,-0.99,-0.001,-0.006,0.021,1726697146.5859013,0.0,-2.5,1726697146.5062315,0,1726697146.5062315,9.6,-0.002,1726697146.5748615,75.0,100.08845453244956,1000.8926391601562,25.0
1726697147.5122602,-0.99,-0.001,-0.006,0.021,1726697147.0865722,0.0,-2.5,1726697147.0004601,0,1726697147.0004601,8.6,-0.002,1726697147.051901,75.0,100.0853295026465,1000.8720092773438,25.0
1726697148.0252752,-0.99,-0.001,-0.006,0.021,1726697147.599232,0.0,-2.5,1726697147.5122602,0,1726697147.5122602,9.0,0.0,1726697147.5816424,75.0,100.08220447284344,1000.8471069335938,25.0
1726697148.508075,-0.99,-0.001,-0.006,0.021,1726697148.1117713,0.0,-2.5,1726697148.0252752,0,1726697148.0252752,8.0,0.0,1726697148.0935981,75.0,100.0853295026465,1000.8673706054688,25.0
1726697149.0013847,-0.99,-0.001,-0.006,0.021,1726697148.5866861,0.0,-2.6,1726697148.508075,0,1726697148.508075,8.6,0.0,1726697148.5726917,75.0,100.0853295026465,1000.8687744140625,25.0
1726697149.5004365,-0.99,-0.001,-0.006,0.021,1726697149.0865543,0.0,-2.6,1726697149.0013847,0,1726697149.0013847,9.8,0.0,1726697149.068149,75.0,100.08845453244956,1000.8775024414062,25.0
1726697150.0100906,-0.99,-0.001,-0.006,0.021,1726697149.5708601,0.0,-2.6,1726697149.499437,0,1726697149.499437,9.0,-0.004,1726697149.554045,75.0,100.08845453244956,1000.9120483398438,25.0
1726697150.5178103,-0.99,-0.001,-0.006,0.021,1726697150.0946813,0.0,-2.7,1726697150.0100906,0,1726697150.0100906,9.2,-0.002,1726697150.0745718,75.0,100.0853295026465,1000.8474731445312,25.0
1726697151.048015,-0.99,-0.001,-0.006,0.021,1726697150.6075191,0.0,-2.7,1726697150.5178103,0,1726697150.5178103,9.2,-0.002,1726697150.5853667,75.0,100.08845453244956,1000.8778686523438,25.0
1726697151.530029,-0.99,-0.001,-0.006,0.021,1726697151.1195548,0.0,-2.7,1726697151.0470157,0,1726697151.048015,8.4,0.0,1726697151.112789,75.0,100.08220447284344,1000.83544921875,25.0
1726697152.0383024,-0.99,-0.001,-0.006,0.021,1726697151.6062646,0.0,-2.8,1726697151.530029,0,1726697151.530029,9.2,0.0,1726697151.6062646,75.0,100.08845453244956,1000.8825073242188,25.0
1726697152.5422761,-0.99,-0.001,-0.006,0.021,1726697152.1061723,0.0,-2.8,1726697152.0383024,0,1726697152.0383024,8.4,0.0,1726697152.0893655,75.0,100.0853295026465,1000.8728637695312,25.0
1726697153.0583668,-0.99,-0.001,-0.006,0.021,1726697152.623346,0.0,-2.8,1726697152.541309,0,1726697152.5422761,7.8,-0.004,1726697152.5991843,75.0,100.09157956225262,1000.91015625,25.0
1726697153.56631,-0.99,-0.001,-0.006,0.021,1726697153.1357307,0.0,-2.8,1726697153.0574,0,1726697153.0583668,8.0,0.0,1726697153.1107771,75.0,100.09782962185875,1000.9650268554688,25.0
1726697154.0733905,-0.99,-0.001,-0.006,0.021,1726697153.6486835,0.0,-2.8,1726697153.5647163,0,1726697153.5656414,9.0,-0.002,1726697153.6129541,75.0,100.0853295026465,1000.8519897460938,25.0
1726697154.588208,-0.99,-0.001,-0.006,0.021,1726697154.1443512,0.0,-2.8,1726697154.0733905,0,1726697154.0733905,9.2,0.002,1726697154.1329603,75.0,100.08845453244956,1000.8902587890625,25.0
1726697155.0986319,-0.99,-0.001,-0.006,0.021,1726697154.6566632,0.0,-2.8,1726697154.587239,0,1726697154.588208,9.8,0.0,1726697154.6605046,75.0,100.08220447284344,1000.8270874023438,25.0
1726697155.6204476,-0.99,-0.001,-0.006,0.021,1726697155.1847267,0.0,-2.8,1726697155.0986319,0,1726697155.0986319,9.0,-0.002,1726697155.1715481,75.0,100.08845453244956,1000.8884887695312,25.0
1726697156.1554554,-0.99,-0.001,-0.006,0.021,1726697155.6973758,0.0,-2.7,1726697155.6194484,0,1726697155.6194484,8.4,0.0,1726697155.6791663,75.0,100.0853295026465,1000.8580932617188,25.0
1726697156.627292,-0.99,-0.001,-0.006,0.021,1726697156.221042,0.0,-2.7,1726697156.1544523,0,1726697156.1554554,9.4,0.0,1726697156.2100027,75.0,100.0853295026465,1000.8592529296875,25.0
1726697157.1255193,-0.99,-0.001,-0.006,0.021,1726697156.705249,0.0,-2.7,1726697156.627292,0,1726697156.627292,9.6,0.0,1726697156.6894631,75.0,100.08845453244956,1000.884033203125,25.0
1726697157.6418934,-0.99,-0.001,-0.006,0.021,1726697157.201003,0.0,-2.6,1726697157.123556,0,1726697157.124522,8.4,0.0,1726697157.185441,75.0,100.08845453244956,1000.885498046875,25.0
1726697158.139402,-0.99,-0.001,-0.006,0.021,1726697157.7131443,0.0,-2.6,1726697157.6408947,0,1726697157.6408947,9.0,-0.002,1726697157.6953351,75.0,100.0853295026465,1000.8628540039062,25.0
1726697158.6517818,-0.99,-0.001,-0.006,0.021,1726697158.224809,0.0,-2.5,1726697158.139402,0,1726697158.139402,8.4,-0.002,1726697158.2073758,75.0,100.09157956225262,1000.915771484375,25.0
1726697159.1830113,-0.99,-0.001,-0.006,0.021,1726697158.7376943,0.0,-2.5,1726697158.6517818,0,1726697158.6517818,7.8,0.0,1726697158.7189834,75.0,100.08845453244956,1000.8912353515625,25.0
1726697159.7231302,-0.99,-0.001,-0.006,0.021,1726697159.265742,0.0,-2.5,1726697159.1830113,0,1726697159.1830113,8.8,0.0,1726697159.2457674,75.0,100.09157956225262,1000.9100341796875,25.0
1726697160.1924014,-0.99,-0.001,-0.006,0.021,1726697159.7934148,0.0,-2.4,1726697159.7216609,0,1726697159.722485,9.6,0.0,1726697159.7734299,75.0,100.08845453244956,1000.8971557617188,25.0
1726697160.6923354,-0.99,-0.001,-0.006,0.021,1726697160.263078,0.0,-2.4,1726697160.1924014,0,1726697160.1924014,8.2,-0.002,1726697160.2523415,75.0,100.08845453244956,1000.8977661132812,25.0
1726697161.1988418,-0.99,-0.001,-0.006,0.021,1726697160.7704508,0.0,-2.3,1726697160.6913388,0,1726697160.6923354,9.4,0.0,1726697160.7475863,75.0,100.0853295026465,1000.8572387695312,25.0
1726697161.704072,-0.99,-0.001,-0.006,0.021,1726697161.2661488,0.0,-2.3,1726697161.1974874,0,1726697161.1984549,8.6,0.0,1726697161.2581985,75.0,100.08220447284344,1000.8253784179688,25.0
1726697162.2177181,-0.99,-0.001,-0.006,0.021,1726697161.7788084,0.0,-2.3,1726697161.7030058,0,1726697161.703462,9.2,0.0,1726697161.7544453,75.0,100.0853295026465,1000.8604736328125,25.0
1726697162.6957088,-0.99,-0.001,-0.006,0.021,1726697162.290448,0.0,-2.3,1726697162.2167177,0,1726697162.2167177,9.0,-0.002,1726697162.281343,75.0,100.08220447284344,1000.845458984375,25.0
1726697163.1916575,-0.99,-0.001,-0.006,0.021,1726697162.7716653,0.0,-2.3,1726697162.6957088,0,1726697162.6957088,8.2,-0.002,1726697162.7603436,75.0,100.09157956225262,1000.9177856445312,25.0
1726697163.6998343,-0.99,-0.001,-0.006,0.021,1726697163.2657847,0.0,-2.3,1726697163.1916575,0,1726697163.1916575,9.2,-0.002,1726697163.2559655,75.0,100.09782962185875,1000.9684448242188,25.0
1726697164.200722,-0.99,-0.001,-0.006,0.021,1726697163.7797596,0.0,-2.3,1726697163.697898,0,1726697163.6995208,8.0,-0.002,1726697163.767296,75.0,100.09470459205568,1000.9440307617188,25.0
1726697164.7020466,-0.99,-0.001,-0.006,0.021,1726697164.2757993,0.0,-2.3,1726697164.1997254,0,1726697164.1997254,8.8,-0.002,1726697164.2491832,75.0,100.09782962185875,1000.9666748046875,25.0
1726697165.2095685,-0.99,-0.001,-0.006,0.021,1726697164.7719293,0.0,-2.3,1726697164.7010462,0,1726697164.7020466,9.0,-0.002,1726697164.77385,75.0,100.0853295026465,1000.879638671875,25.0
1726697165.6965568,-0.99,-0.001,-0.006,0.021,1726697165.299361,0.0,-2.3,1726697165.2095685,0,1726697165.2095685,9.6,-0.004,1726697165.2854574,75.0,100.08845453244956,1000.8882446289062,25.0
1726697166.2019942,-0.99,-0.001,-0.006,0.021,1726697165.767502,0.0,-2.3,1726697165.6965568,0,1726697165.6965568,8.8,0.0,1726697165.7641332,75.0,100.08845453244956,1000.9069213867188,25.0
1726697166.702335,-0.99,-0.001,-0.006,0.021,1726697166.2756805,0.0,-2.3,1726697166.2019942,0,1726697166.2019942,9.0,0.0,1726697166.253818,75.0,100.09470459205568,1000.9329223632812,25.0
1726697166.702335,-0.99,-0.001,-0.006,0.021,1726697166.2756805,0.0,-2.3,1726697166.7013352,0,1726697166.7013352,9.6,-0.002,1726697166.253818,75.0,100.09470459205568,1000.9329223632812,25.0
1726697167.7378428,-0.99,-0.001,-0.006,0.021,1726697167.3003604,0.0,-2.4,1726697167.2165773,0,1726697167.2175457,8.6,0.0,1726697167.2821305,75.0,100.08845453244956,1000.89404296875,25.0
1726697168.255844,-0.99,-0.001,-0.006,0.021,1726697167.8120677,0.0,-2.4,1726697167.7368243,0,1726697167.7374969,9.2,-0.002,1726697167.7931528,75.0,100.08845453244956,1000.9274291992188,25.0
1726697168.7657068,-0.99,-0.001,-0.006,0.021,1726697168.3249469,0.0,-2.5,1726697168.2548342,0,1726697168.2548342,8.8,-0.002,1726697168.3205998,75.0,100.09470459205568,1000.95068359375,25.0
1726697169.294661,-0.99,-0.001,-0.006,0.021,1726697168.8360856,0.0,-2.5,1726697168.764346,0,1726697168.7653148,9.4,-0.002,1726697168.8199677,75.0,100.09470459205568,1000.9466552734375,25.0
1726697169.7700534,-0.99,-0.001,-0.006,0.021,1726697169.3577566,0.0,-2.6,1726697169.2942822,0,1726697169.294661,8.6,-0.002,1726697169.3577566,75.0,100.08845453244956,1000.8812255859375,25.0
1726697170.3045409,-0.99,-0.001,-0.006,0.021,1726697169.8443203,0.0,-2.6,1726697169.7700534,0,1726697169.7700534,8.2,-0.002,1726697169.8385851,75.0,100.09470459205568,1000.9503173828125,25.0
1726697170.8135502,-0.99,-0.001,-0.006,0.021,1726697170.3883097,0.0,-2.6,1726697170.3045409,0,1726697170.3045409,8.2,0.0,1726697170.3574336,75.0,100.09470459205568,1000.9435424804688,25.0
1726697171.3531008,-0.99,-0.001,-0.006,0.021,1726697170.8746994,0.0,-2.6,1726697170.8125517,0,1726697170.8125517,8.4,-0.002,1726697170.8746994,75.0,100.0853295026465,1000.8557739257812,25.0
1726697171.8610008,-0.99,-0.001,-0.006,0.021,1726697171.4285529,0.0,-2.7,1726697171.3511345,0,1726697171.352103,9.4,0.0,1726697171.4079847,75.0,100.08220447284344,1000.8325805664062,25.0
1726697172.3501282,-0.99,-0.001,-0.006,0.021,1726697171.9398417,0.0,-2.7,1726697171.8596864,0,1726697171.8606856,9.0,-0.002,1726697171.915448,75.0,100.0853295026465,1000.84375,25.0
1726697172.8911884,-0.99,-0.001,-0.006,0.021,1726697172.4363878,0.0,-2.8,1726697172.3501282,0,1726697172.3501282,8.8,-0.002,1726697172.4269788,75.0,100.09157956225262,1000.930419921875,25.0
1726697173.3887837,-0.99,-0.001,-0.006,0.021,1726697172.9646397,0.0,-2.8,1726697172.8891947,0,1726697172.8901937,8.8,-0.002,1726697172.9545157,75.0,100.09157956225262,1000.9271850585938,25.0
1726697173.9083047,-0.99,-0.001,-0.006,0.021,1726697173.460523,0.0,-2.9,1726697173.3731909,0,1726697173.3731909,9.0,0.0,1726697173.4496505,75.0,100.09157956225262,1000.91162109375,25.0
1726697174.4008842,-0.99,-0.001,-0.006,0.021,1726697173.9884222,0.0,-2.9,1726697173.9083047,0,1726697173.9083047,9.2,0.0,1726697173.976942,75.0,100.09470459205568,1000.9398193359375,25.0
1726697174.8974226,-0.99,-0.001,-0.006,0.021,1726697174.4749117,0.0,-2.9,1726697174.3993442,0,1726697174.4008842,10.2,0.0,1726697174.4563067,75.0,100.08845453244956,1000.9080200195312,25.0
1726697175.4075305,-0.99,-0.001,-0.006,0.021,1726697174.9755764,0.0,-2.9,1726697174.8964248,0,1726697174.8974226,8.4,0.0,1726697174.9511719,75.0,100.08845453244956,1000.885498046875,25.0
1726697175.9095685,-0.99,-0.001,-0.006,0.021,1726697175.4912171,0.0,-3.0,1726697175.4075305,0,1726697175.4075305,9.2,0.0,1726697175.458312,75.0,100.08845453244956,1000.88037109375,25.0
1726697176.409002,-0.99,-0.001,-0.006,0.021,1726697175.9880307,0.0,-2.9,1726697175.9095685,0,1726697175.9095685,8.6,-0.002,1726697175.973209,75.0,100.08220447284344,1000.8115844726562,25.0
1726697176.9094338,-0.99,-0.001,-0.006,0.021,1726697176.4835317,0.0,-2.9,1726697176.409002,0,1726697176.409002,10.4,-0.002,1726697176.4685686,75.0,100.0853295026465,1000.8767700195312,25.0
1726697177.409912,-0.99,-0.001,-0.006,0.021,1726697176.9797568,0.0,-2.9,1726697176.9094338,0,1726697176.9094338,7.8,0.0,1726697176.9797568,75.0,100.0853295026465,1000.8912353515625,25.0
1726697177.9101608,-0.99,-0.001,-0.006,0.021,1726697177.4914486,0.0,-2.9,1726697177.409912,0,1726697177.409912,8.6,0.0,1726697177.4754372,75.0,100.09157956225262,1000.9151611328125,25.0
1726697178.4106197,-0.99,-0.001,-0.006,0.021,1726697177.9878156,0.0,-2.9,1726697177.9101608,0,1726697177.9101608,9.2,0.0,1726697177.9858558,75.0,100.08845453244956,1000.874755859375,25.0
1726697178.9110494,-0.99,-0.001,-0.006,0.021,1726697178.4836037,0.0,-2.9,1726697178.4106197,0,1726697178.4106197,9.0,-0.004,1726697178.4815724,75.0,100.09470459205568,1000.9453125,25.0
1726697179.4114635,-0.99,-0.001,-0.006,0.021,1726697178.9950366,0.0,-2.8,1726697178.9110494,0,1726697178.9110494,9.4,-0.002,1726697178.9760451,75.0,100.0853295026465,1000.8748779296875,25.0
1726697179.9119177,-0.99,-0.001,-0.006,0.021,1726697179.4911902,0.0,-2.8,1726697179.4114635,0,1726697179.4114635,8.6,-0.002,1726697179.4715312,75.0,100.09157956225262,1000.9254150390625,25.0
1726697180.4122791,-0.99,-0.001,-0.006,0.021,1726697179.9880383,0.0,-2.8,1726697179.9119177,0,1726697179.9119177,8.6,-0.002,1726697179.9675553,75.0,100.08845453244956,1000.8807373046875,25.0
1726697180.9126232,-0.99,-0.001,-0.006,0.021,1726697180.4833865,0.0,-2.7,1726697180.4122791,0,1726697180.4122791,7.8,0.0,1726697180.4783714,75.0,100.08845453244956,1000.8939208984375,25.0
1726697181.4131453,-0.99,-0.001,-0.006,0.021,1726697180.9957678,0.0,-2.7,1726697180.9126232,0,1726697180.9126232,8.8,-0.002,1726697180.9635532,75.0,100.08845453244956,1000.8815307617188,25.0
1726697181.9135785,-0.99,-0.001,-0.006,0.021,1726697181.4920855,0.0,-2.6,1726697181.4131453,0,1726697181.4131453,8.4,-0.004,1726697181.4693284,75.0,100.08845453244956,1000.8861083984375,25.0
1726697182.413916,-0.99,-0.001,-0.006,0.021,1726697181.9877431,0.0,-2.6,1726697181.9135785,0,1726697181.9135785,8.6,0.0,1726697181.9807117,75.0,100.08845453244956,1000.8776245117188,25.0
1726697182.9142764,-0.99,-0.001,-0.006,0.021,1726697182.4831827,0.0,-2.6,1726697182.413916,0,1726697182.413916,9.4,0.0,1726697182.4752038,75.0,100.08845453244956,1000.8923950195312,25.0
1726697183.4147635,-0.99,-0.001,-0.006,0.021,1726697182.9949875,0.0,-2.5,1726697182.9142764,0,1726697182.9142764,8.8,0.0,1726697182.9871006,75.0,100.08845453244956,1000.874755859375,25.0
1726697183.9152203,-0.99,-0.001,-0.006,0.021,1726697183.491852,0.0,-2.5,1726697183.4147635,0,1726697183.4147635,9.0,-0.002,1726697183.4818938,75.0,100.08845453244956,1000.8782348632812,25.0
1726697184.4155595,-0.99,-0.001,-0.006,0.021,1726697183.9880304,0.0,-2.5,1726697184.4155595,0,1726697183.9152203,9.2,0.0,1726697183.976615,75.0,100.08845453244956,1000.8953857421875,25.0
1726697184.91689,-0.99,-0.001,-0.006,0.021,1726697184.4999986,0.0,-2.4,1726697184.4155595,0,1726697184.4155595,9.2,-0.002,1726697184.4880357,75.0,100.0853295026465,1000.8578491210938,25.0
1726697185.4163003,-0.99,-0.001,-0.006,0.021,1726697184.9951875,0.0,-2.4,1726697184.9150834,0,1726697184.91689,8.0,0.002,1726697184.9832199,75.0,100.08220447284344,1000.828857421875,25.0
1726697185.9168315,-0.99,-0.001,-0.006,0.021,1726697185.4920073,0.0,-2.4,1726697185.4153712,0,1726697185.4160624,8.2,-0.004,1726697185.450624,75.0,100.08845453244956,1000.879150390625,25.0
